CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,
1,20113101,COST ACCOUNTING,3,1,Bachelor,1,Lecture,1,19,Accounting Department,[09:30-10:20 AFS 202 Sunday Tuesday Thursday],
1,20113101,COST ACCOUNTING,3,1,Bachelor,1,Lecture,2,19,Accounting Department,[11:30-12:45 AFS 203 Monday Wednesday],
1,20113220,AUDITING AND ASSURANCE SERVICES I,3,1,Bachelor,1,Lecture,1,19,Accounting Department,[13:00-14:15 AFS 202 Monday Wednesday],
1,20113220,AUDITING AND ASSURANCE SERVICES I,3,1,Bachelor,1,Lecture,2,19,Accounting Department,[13:00-14:15 AFS 122 Monday Wednesday],
1,20113500,ACCOUNTING INFORMATION SYSTEMS,3,1,Bachelor,1,Lecture,1,19,Accounting Department,[11:30-12:20 AFS 206 Sunday Tuesday Thursday],
1,20113500,ACCOUNTING INFORMATION SYSTEMS,3,1,Bachelor,1,Lecture,2,19,Accounting Department,[09:30-10:20 AFS 206 Sunday Tuesday Thursday],
1,20113600,COMPUTER APPLICATIONS FOR ACCOUNTING,3,1,Bachelor,1,Lecture,1,19,Accounting Department,[11:30-12:45 AFS 201 Wednesday][11:30-12:45 AFS 206 Monday],
1,20113610,COMPUTER APPLICATIONS FOR ACCOUNTING I,3,1,Bachelor,1,Lecture,1,19,Accounting Department,[11:30-12:45 AFS 106 Monday Wednesday],
1,20113650,ACCOUNTING FOR GOVERNMENTAL & NON PROFIT,3,1,Bachelor,1,Lecture,2,19,Accounting Department,[11:30-12:20 AFS 025 Sunday Tuesday Thursday],
1,20113800,TRAINING COURSE I IN ACCOUNTING,0,1,Bachelor,1,Lecture,1,19,Accounting Department,[16:00-17:00  9999 Saturday],
1,20113801,TRAINING COURSE II IN ACCOUNTING,0,1,Bachelor,1,Lecture,1,19,Accounting Department,[17:00-18:00  9999 Saturday],
1,20113802,TRAINING COURSE III IN ACCOUNTING,0,1,Bachelor,1,Lecture,1,19,Accounting Department,[16:00-17:00  9999 Saturday],
1,20114110,FINANCIAL STATEMENT ANALYSIS,3,1,Bachelor,1,Lecture,2,19,Accounting Department,[10:00-11:15 AFS 103 Monday Wednesday],
1,20114200,ACCOUNTING THEORY,3,1,Bachelor,1,Lecture,1,19,Accounting Department,[10:30-11:20 AFS 202 Sunday Tuesday Thursday],
1,20114550,ADVANCED ACCOUNTING,3,1,Bachelor,1,Lecture,1,19,Accounting Department,[13:30-14:20 AFS 202 Sunday Tuesday Thursday],
1,20114901,GRADUATION PROJECT,3,1,Bachelor,1,Lecture,1,19,Accounting Department,[09:30-10:20 AFS 218 Sunday Tuesday Thursday],
1,20114991,INTERNSHIP IN ACCOUNTING,3,1,Bachelor,1,Lecture,1,19,Accounting Department,[13:00-14:50  9999 Saturday Friday][15:00-16:50  9999 Saturday Friday][16:00-16:50  9999 Monday Wednesday],
1,20114992,INTERNSHIP IN ACCOUNTING I,3,1,Bachelor,1,Lecture,1,19,Accounting Department,[14:30-16:40  9999 Sunday Tuesday Thursday],
1,20211010,INTRODUCTION TO BUSINESS ADMINISTRATION,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[11:30-12:45 AFS 023 Monday Wednesday],
1,20211010,INTRODUCTION TO BUSINESS ADMINISTRATION,3,1,Bachelor,1,Lecture,2,20,Business Administration Department,[08:30-09:45 AFS 023 Monday Wednesday],
1,20211010,INTRODUCTION TO BUSINESS ADMINISTRATION,3,1,Bachelor,1,Lecture,3,20,Business Administration Department,[11:30-12:45 AFS 226 Monday Wednesday],
1,20211010,INTRODUCTION TO BUSINESS ADMINISTRATION,3,1,Bachelor,1,Lecture,4,20,Business Administration Department,[11:30-12:20 AFS 221 Sunday Tuesday Thursday],
1,20211020,PRINCIPLES OF MANAGEMENT,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[09:30-10:20 AFS 207 Sunday Tuesday Thursday],
1,20211050,ENGLISH FOR BUSINESS,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[13:30-14:20 AFS 203 Sunday Tuesday Thursday],
1,20211050,ENGLISH FOR BUSINESS,3,1,Bachelor,1,Lecture,3,20,Business Administration Department,[13:30-14:20 AFS 201 Sunday Tuesday Thursday],
1,20212100,COMMERCIAL LAW,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[08:30-09:20 AFS 023 Sunday Tuesday Thursday],
1,20212100,COMMERCIAL LAW,3,1,Bachelor,1,Lecture,2,20,Business Administration Department,[10:30-11:20 AFS 023 Sunday Tuesday Thursday],
1,20212110,BUSINESS COMMUNICATIONS,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[08:30-09:45 AFS 025 Monday Wednesday],
1,20212200,PRODUCTION & OPERATION MANAGEMENT,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[10:00-11:15 AFS 023 Monday Wednesday],
1,20213200,SMALL BUSINESS MANAGEMENT,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[11:30-12:20 AFS 023 Sunday Tuesday Thursday],
1,20213210,LEADERSHIP,3,1,Bachelor,1,Lecture,2,20,Business Administration Department,[14:30-15:45 AFS 203 Monday Wednesday],
1,20213250,INTRODUCTION TO ENTREPRENEURSHIP,3,1,Bachelor,1,Lecture,2,20,Business Administration Department,[13:00-14:15 AFS 106 Monday Wednesday],
1,20213600,SUPPLY CHAIN MANAGEMENT,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[08:30-09:20 AFS 218 Sunday Tuesday Thursday],
1,20213701,ORGANIZATIONAL BEHAVIOR,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[13:30-14:20 AFS 122 Sunday Tuesday Thursday],
1,20213710,KNOWLEDGE MANAGEMENT,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[13:00-14:15 AFS 025 Monday Wednesday],
1,20213800,TRAINING COURSE I IN BUSINES ADMINISTRATION,0,1,Bachelor,1,Lecture,1,20,Business Administration Department,[16:00-17:00  9999 Saturday],
1,20213801,TRAINING COURSE II IN BUSINES ADMINISTRATION,0,1,Bachelor,1,Lecture,1,20,Business Administration Department,[17:00-18:00  9999 Saturday],
1,20213802,TRAINING COURSE III IN BUSINES ADMINISTRATION,0,1,Bachelor,1,Lecture,1,20,Business Administration Department,[16:00-17:00  9999 Saturday],
1,20213803,TRAINING COURSE IV IN BUSINES ADMINISTRATION,0,1,Bachelor,1,Lecture,1,20,Business Administration Department,[17:00-18:00  9999 Saturday],
1,20214010,SPECIAL TOPICS IN MANAGEMENT,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[08:30-09:20 AFS 207 Sunday Tuesday Thursday],
1,20214110,DECISION ANALYSIS,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[09:30-10:20 AFS 103 Sunday Tuesday Thursday],
1,20214120,ORGANIZATIONAL THEORY AND DESIGN,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[11:30-12:45 AFS 207 Monday Wednesday],
1,20214150,STRATEGIC MANAGEMENT,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[08:30-09:20 AFS 201 Sunday Tuesday Thursday],
1,20214980,INTERNSHIP IN BUSINESS ADMINISTRATION I,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[14:30-16:40  9999 Sunday Tuesday Thursday],
1,20214991,INTERNSHIP IN BUSINESS ADMINISTRATION,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[13:00-14:50  9999 Saturday Friday][15:00-16:50  9999 Saturday Friday][16:00-16:50  9999 Monday Wednesday],
1,20231010,INTRODUCTION TO HUMAN RESOURCE MANAGEMENT,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[11:30-12:20 AFS 202 Sunday Tuesday Thursday],
1,20232100,CAREER MANAGEMENT,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[13:00-14:15 AFS 207 Monday Wednesday],
1,20233200,STRATEGIC HUMAN RESOURCE MANAGEMENT,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[10:30-11:20 AFS 218 Sunday Tuesday Thursday],
1,20233300,PERFORMANCE MANAGEMENT,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[08:30-09:45 AFS 226 Monday Wednesday],
1,20233500,TRAINING AND DEVELOPMENT,3,1,Bachelor,1,Lecture,2,20,Business Administration Department,[10:30-11:20 EIT 105 Sunday Tuesday Thursday],
1,20233800,TRAINING COURSE I IN HUMAN RESOURCES MANAGMENT,0,1,Bachelor,1,Lecture,1,20,Business Administration Department,[16:00-17:00  9999 Saturday],
1,20233801,TRAINING COURSE II IN HUMAN RESOURCES MANAGMENT,0,1,Bachelor,1,Lecture,1,20,Business Administration Department,[17:00-18:00  9999 Saturday],
1,20233802,TRAINING COURSE III IN HUMAN RESOURCES MANAGMENT,0,1,Bachelor,1,Lecture,1,20,Business Administration Department,[16:00-17:00  9999 Saturday],
1,20233803,TRAINING COURSE IV IN HUMAN RESOURCES MANAGMENT,0,1,Bachelor,1,Lecture,1,20,Business Administration Department,[17:00-18:00  9999 Saturday],
1,20234350,INTERNATIONAL HUMAN RESOURCE MANAGEMENT,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[14:30-15:45 AFS 202 Monday Wednesday],
1,20234980,INTERNSHIP IN HUMAN RESOURCES MANAGEMENT I,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[14:30-16:40  9999 Sunday Tuesday Thursday],
1,20234990,INTERNSHIP IN HUMAN RESOURCES MANAGEMENT,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[13:00-14:50  9999 Saturday Friday][15:00-16:50  9999 Saturday Friday][16:00-16:50  9999 Monday Wednesday],
1,20234991,INTERNSHIP IN HUMAN RESOURCES MANAGEMENT II,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[13:00-14:50  9999 Saturday Friday][15:00-16:50  9999 Saturday Friday][16:00-16:50  9999 Monday Wednesday],
1,20234991,INTERNSHIP IN HUMAN RESOURCES MANAGEMENT II,3,1,Bachelor,1,Lecture,2,20,Business Administration Department,[10:00-11:50  9999 Saturday][13:00-14:50  9999 Saturday Friday][14:00-14:50  9999 Monday Wednesday][15:00-16:50  9999 Friday],
1,20241250,INTRODUCTION TO REAL ESTATE SCIENCE,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,[11:30-12:20 AFS 124 Sunday Tuesday Thursday],
1,20311010,MACROECONOMICS,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[09:30-10:20 AFS 126 Sunday Tuesday Thursday],
1,20311010,MACROECONOMICS,3,1,Bachelor,1,Lecture,2,21,Financial and Banking Sciences Department,[11:30-12:20 AFS 126 Sunday Tuesday Thursday],
1,20311010,MACROECONOMICS,3,1,Bachelor,1,Lecture,3,21,Financial and Banking Sciences Department,[11:30-12:20 AFS 203 Sunday Tuesday Thursday],
1,20311010,MACROECONOMICS,3,1,Bachelor,1,Lecture,6,21,Financial and Banking Sciences Department,[13:00-14:15 AFS 201 Monday Wednesday],
1,20311020,MICROECONOMICS,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[13:00-14:15 AFS 203 Monday Wednesday],
1,20312100,FINANCIAL MANAGEMENT I,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[10:30-11:20 AFS 201 Sunday Tuesday Thursday],
1,20312100,FINANCIAL MANAGEMENT I,3,1,Bachelor,1,Lecture,2,21,Financial and Banking Sciences Department,[10:00-11:15 AFS 203 Monday Wednesday],
1,20312100,FINANCIAL MANAGEMENT I,3,1,Bachelor,1,Lecture,3,21,Financial and Banking Sciences Department,[08:30-09:20 AFS 203 Sunday Tuesday Thursday],
1,20313701,INTERNATIONAL FINANCIAL MANAGEMENT,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[13:30-14:20 AFS 218 Sunday Tuesday Thursday],
1,20313901,TRAINING COURSE II IN FINANCIAL & BANKING SCIENCES,0,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[17:00-18:00  9999 Saturday],
1,20313902,TRAINING COURSE III IN FINANCIAL & BANKING SCIENCES,0,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[16:00-17:00  9999 Saturday],
1,20313903,TRAINING COURSE IV IN FINANCIAL & BANKING SCIENCES,0,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[17:00-18:00  9999 Saturday],
1,20314991,INTERNSHIP IN FINANCE & BANKING,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[13:00-14:50  9999 Saturday Friday][15:00-16:50  9999 Saturday Friday][16:00-16:50  9999 Monday Wednesday],
1,20314992,INTERNSHIP IN FINANCE & BANKING I,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[14:30-16:40  9999 Sunday Tuesday Thursday],
1,20322550,'DAC1 'D'B*5'/J 'D%3D'EJ,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[08:30-09:20 AFS 123 Sunday Tuesday Thursday],
1,20323200,INTRODUCTION TO ISLAMIC MACROECONOMICS THEORY,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[13:30-14:20 AFS 105 Sunday Tuesday Thursday],
1,20323300,ISLAMIC FINANCE AND INVESTMENT,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[13:00-14:15 AFS 105 Monday Wednesday],
1,20323350,'D9EDJ'* 'DE51AJ) 'D%3D'EJ),3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[14:30-15:20 AFS 203 Sunday Tuesday Thursday],
1,20324350,INTERNSHIP IN ISLAMIC FINANCIAL INSTITUATION,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[15:00-17:30  9999 Friday],
1,20324350,INTERNSHIP IN ISLAMIC FINANCIAL INSTITUATION,3,1,Bachelor,1,Lecture,2,21,Financial and Banking Sciences Department,[15:00-17:30  9999 Saturday],
1,20324350,INTERNSHIP IN ISLAMIC FINANCIAL INSTITUATION,3,1,Bachelor,1,Lecture,3,21,Financial and Banking Sciences Department,[15:00-17:30  9999 Friday],
1,20324450,E57D-'* 'B*5'/J) ('DD:) 'D%F,DJ2J),3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,[13:30-14:20 AFS 103 Sunday Tuesday Thursday]
1,20332210,PRINCIPLES OF CORPORATE FINANCE,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,[13:00-14:15 AFS 103 Monday Wednesday],
1,20333110,CAPITAL MARKETS,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,[11:30-12:45 AFS 105 Monday Wednesday],
1,20333120,DATA MINING,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,[10:30-11:20 AFS 025 Sunday Tuesday Thursday],
1,20333150,TRAINING COURSE I IN FINANCE AND DATA SCIENCE,0,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,[10:00-11:00  9999 Friday][14:00-15:00  9999 Saturday],
1,20333210,FINANCIAL TECHNOLOGY,3,1,Bachelor,1,Lecture,2,2,Data Science and Business Department,[08:30-09:45 AFS 105 Monday Wednesday],
1,20333240,FINANCIAL ANALYTICS,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,[11:30-12:20 AFS 106 Sunday Tuesday Thursday],
1,20333250,TRAINING COURSE II IN FINANCE AND DATA SCIENCE,0,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,[10:00-11:00  9999 Friday][14:00-15:00  9999 Saturday],
1,20333250,TRAINING COURSE II IN FINANCE AND DATA SCIENCE,0,1,Bachelor,1,Lecture,2,2,Data Science and Business Department,[09:00-11:00  9999 Friday],
1,20334110,VALUATION,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,[11:30-12:45 AFS 103 Monday Wednesday],
1,20334120,PROGRAMING LANGUAGES,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,[09:30-10:20 AFS 105 Sunday Tuesday Thursday],
1,20334150,TRAINING COURSE III FINANCE AND DATA SCIENCE,0,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,[09:00-11:00  9999 Friday],
1,20334210,DATA ANALYTICS FOR BUSINESS,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,[13:00-14:15 AFS 226 Monday Wednesday],
1,20334250,TRAINING COURSE IV IN FINANCE AND DATA SCIENCE,0,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,[09:00-11:00  9999 Friday],
1,20334261,INTERNSHIP INFINANCE AND DATA SCIENCE I,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,[13:00-14:50  9999 Saturday Friday][15:00-16:50  9999 Saturday Friday][16:00-16:50  9999 Sunday Tuesday],
1,20334262,INTERNSHIP IN FINANCE AND DATA SCIENCE II,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,[13:00-14:50  9999 Saturday Friday][15:00-16:50  9999 Saturday Friday][16:00-16:50  9999 Sunday Tuesday],
1,20334262,INTERNSHIP IN FINANCE AND DATA SCIENCE II,3,1,Bachelor,1,Lecture,2,2,Data Science and Business Department,[08:00-08:50  9999 Friday][09:00-10:50  9999 Wednesday][09:00-11:00  9999 Monday][14:30-15:45  9999 Monday Wednesday][15:00-16:50  9999 Friday],
1,20411010,PRINCIPLES OF MARKETING,3,1,Bachelor,1,Lecture,1,22,Marketing Department,[08:30-09:20 AFS 103 Sunday Tuesday Thursday],
1,20411010,PRINCIPLES OF MARKETING,3,1,Bachelor,1,Lecture,2,22,Marketing Department,[13:00-14:15 AFS 023 Monday Wednesday],
1,20411010,PRINCIPLES OF MARKETING,3,1,Bachelor,1,Lecture,3,22,Marketing Department,[09:30-10:20 AFS 203 Sunday Tuesday Thursday],
1,20413010,SALES MANAGEMENT,3,1,Bachelor,1,Lecture,1,22,Marketing Department,[10:00-11:15 AFS 206 Monday Wednesday],
1,20413100,INTERNATIONAL MARKETING,3,1,Bachelor,1,Lecture,1,22,Marketing Department,[10:00-11:15 AFS 105 Monday Wednesday],
1,20413300,CONSUMER BEHAVIOR,3,1,Bachelor,1,Lecture,2,22,Marketing Department,[08:30-09:45 AFS 218 Monday Wednesday],
1,20413500,INTEGRATED MARKETING COMMUNICATION,3,1,Bachelor,1,Lecture,1,22,Marketing Department,[11:30-12:45 AFS 025 Monday Wednesday],
1,20413800,TRAINING COURSE I IN MARKITING,0,1,Bachelor,1,Lecture,1,22,Marketing Department,[16:00-17:00  9999 Saturday],
1,20413801,TRAINING COURSE II IN MARKITING,0,1,Bachelor,1,Lecture,1,22,Marketing Department,[17:00-18:00  9999 Saturday],
1,20413802,TRAINING COURSE III IN MARKITING,0,1,Bachelor,1,Lecture,1,22,Marketing Department,[16:00-17:00  9999 Saturday],
1,20413803,TRAINING COURSE IV IN MARKITING,0,1,Bachelor,1,Lecture,1,22,Marketing Department,[17:00-18:00  9999 Saturday],
1,20413920,RELATIONSHIP MARKETING,3,1,Bachelor,1,Lecture,1,22,Marketing Department,[10:00-11:15 AFS 201 Monday Wednesday],
1,20414920,BRAND MANAGEMENT,3,1,Bachelor,1,Lecture,1,22,Marketing Department,[10:30-11:20 AFS 207 Sunday Tuesday Thursday],
1,20414930,SERVICE MARKETING,3,1,Bachelor,1,Lecture,2,22,Marketing Department,[13:30-14:20 AFS 206 Sunday Tuesday Thursday],
1,20414940,E-MARKETING,3,1,Bachelor,1,Lecture,1,22,Marketing Department,[11:30-12:20 AFS 218 Sunday Tuesday Thursday],
1,20414980,INTERNSHIP IN MARKETING I,3,1,Bachelor,1,Lecture,1,22,Marketing Department,[14:30-16:40  9999 Sunday Tuesday Thursday],
1,20414991,INTERNSHIP IN MARKETING,3,1,Bachelor,1,Lecture,1,22,Marketing Department,[13:00-14:50  9999 Saturday Friday][15:00-16:50  9999 Saturday Friday][16:00-16:50  9999 Monday Wednesday],
1,20723251,HEALTH CARE ECONOMICS,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,[13:30-14:20 AFS 123 Sunday Tuesday Thursday],
1,20724250,HEALTH POLICY & MANAGEMENT,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,[14:30-15:20 AFS 226 Sunday Tuesday Thursday],
1,20724270,ENVIRONMENTAL HEALTH,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,[15:00-16:15 AFS 201 Monday Wednesday],
1,20724390,NON-GOVERNMENT ORGANIZATIONS & HEALTH CARE,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,[15:30-16:20 AFS 226 Sunday Tuesday Thursday],
1,20732010,ADVANCED COMPUTER APPLICATIONS,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,[10:00-11:15 AFS 106 Monday Wednesday],
1,20732010,ADVANCED COMPUTER APPLICATIONS,3,1,Bachelor,1,Lecture,2,24,Operations Management Department,[10:30-11:20 AFS 106 Sunday Tuesday Thursday],
1,20732100,INTRODUCTION TO MIS,3,1,Bachelor,1,Lecture,3,24,Operations Management Department,[08:30-09:45 AFS 103 Monday Wednesday],
1,20732100,INTRODUCTION TO MIS,3,1,Bachelor,1,Lecture,4,24,Operations Management Department,[13:30-14:20 AFS 023 Sunday Tuesday Thursday],
1,20732220,VISUAL PROGRAMMING,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,[08:30-09:20 AFS 206 Sunday Tuesday Thursday],
1,20733030,BUSINESS TELECOMMUNICATIONS & NETWORKING,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,[09:30-10:20 AFS 106 Sunday Tuesday Thursday],
1,20733110,DECISION SUPPORT SYSTEMS,3,1,Bachelor,1,Lecture,2,24,Operations Management Department,[10:00-11:15 AFS 218 Monday Wednesday],
1,20733121,FUNDAMENTALS OF DATABASE SYSTEMS,3,1,Bachelor,1,Lecture,6,24,Operations Management Department,[13:00-14:15 AFS 218 Monday Wednesday],
1,20733200,OBJECT-ORIENTED PROGRAMMING USING JAVA,3,1,Bachelor,1,Lecture,3,24,Operations Management Department,[08:30-09:20 AFS 106 Sunday Tuesday Thursday],
1,20733900,TRAINING COURSE I IN MANAGMENT INRORMATION SYSTEMS,0,1,Bachelor,1,Lecture,1,24,Operations Management Department,[16:00-17:00  9999 Saturday],
1,20733901,TRAINING COURSE II IN MANAGMENT INRORMATION SYSTEMS,0,1,Bachelor,1,Lecture,1,24,Operations Management Department,[17:00-18:00  9999 Saturday],
1,20734201,E-GOVERNMENT,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,[14:30-15:20 AFS 106 Sunday Tuesday Thursday],
1,20734700,SOFTWARE ENGINEERING,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,[08:30-09:45 AFS 106 Monday Wednesday],
1,20734900,GRADUATION PROJECT,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,[14:30-15:45 AFS 103 Monday Wednesday],
1,20734991,INTERNSHIP IN MIS,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,[13:00-14:50  9999 Saturday Friday][15:00-16:50  9999 Saturday Friday][16:00-16:50  9999 Monday Wednesday],
1,20734993,INTERNSHIP IN MIS II,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,[13:00-14:50  9999 Saturday Friday][15:00-16:50  9999 Saturday Friday][16:00-16:50  9999 Monday Wednesday],
1,20811020,INTRODUCTION TO BUSINESS ADMINISTRATION,3,13,Diploma,1,Lecture,1,26,Property Sciences,[09:30-10:20 AFS 226 Sunday Tuesday Thursday],
1,20811100,"ACCOUNTING, FINANCE AND TAX PRINCIPLES IN PROPERTY VALUATION",3,13,Diploma,1,Lecture,1,26,Property Sciences,[10:00-11:15 AFS 226 Monday Wednesday],
1,20811150,INTRODUCTION TO THE SCIENCE OF VALUATION AND REAL ESTATE APPRAISAL,3,13,Diploma,1,Lecture,1,26,Property Sciences,[08:30-09:20 AFS 226 Sunday Tuesday Thursday],
1,20811200,PRINCIPLES OF SURVEYING,3,13,Diploma,1,Lecture,1,26,Property Sciences,[10:30-11:20 AFS 226 Sunday Tuesday Thursday],
1,20811250,PRINCIPLES OF ECONOMICS,3,13,Diploma,1,Lecture,2,26,Property Sciences,[14:30-15:20 AFS 207 Sunday Tuesday Thursday],
1,20811300,PRINCIPLES OF REAL ESTATE ANALYSIS AND VALUATION,3,13,Diploma,1,Lecture,1,26,Property Sciences,[10:30-11:20 AFS 206 Sunday Tuesday Thursday],
1,20811400,"BUILDING, REAL ESTATE AND LAND LAW IN PALESTINE",3,13,Diploma,1,Lecture,2,26,Property Sciences,[11:30-12:45 LAW 102 Monday Wednesday],
1,20811500,BUSINESS MATHEMATICS,3,13,Diploma,1,Lecture,1,26,Property Sciences,[08:30-09:45 AFS 203 Monday Wednesday],
1,20812100,BUSINESS LAW,3,13,Diploma,1,Lecture,1,26,Property Sciences,[10:00-11:15 AFS 025 Monday Wednesday],
1,20812150,"PROPERTY VALUATION METHODS: MARKET, INCOME, AND RESIDUAL VALUE",3,13,Diploma,1,Lecture,1,26,Property Sciences,[08:30-09:20 AFS 025 Sunday Tuesday Thursday],
1,20812200,LAND ECONOMICS AND QUANTITATIVE ANALYSIS FOR REAL ESTATE INVESTMENT,3,13,Diploma,1,Lecture,1,26,Property Sciences,[11:30-12:20 AFS 226 Sunday Tuesday Thursday],
1,20812250,GEOGRAPHICAL INFORMATION SYSTEMS AND DIGITAL MAPS,3,13,Diploma,1,Lecture,2,26,Property Sciences,[14:30-15:45 AFS 218 Monday Wednesday],
1,20812490,ENGLISH FOR PROPERTY VALUATION STUDENTS,2,13,Diploma,1,Lecture,1,26,Property Sciences,[08:30-09:20 AFS 206 Monday Wednesday],
1,20812600,PROPERTY MARKETS ANALYSIS,3,13,Diploma,1,Lecture,1,26,Property Sciences,[15:00-15:50 AFS 202 Sunday Tuesday Thursday],
1,30111110,INTRODUCTION TO LAW,3,1,Bachelor,1,Lecture,2,56,PRIVATE LAW DEPARTMENT,[10:30-11:20 LAW 105 Sunday Tuesday Thursday],
1,30111110,INTRODUCTION TO LAW,3,1,Bachelor,1,Lecture,3,56,PRIVATE LAW DEPARTMENT,[08:30-09:20 LAW 206 Sunday Tuesday Thursday],
1,30111131,SOURCES OF OBLIGATIONS,3,1,Bachelor,1,Lecture,1,56,PRIVATE LAW DEPARTMENT,[11:30-12:20 LAW 008 Sunday Tuesday Thursday],
1,30112140,RULES OF OBLIGATION,3,1,Bachelor,1,Lecture,3,56,PRIVATE LAW DEPARTMENT,[11:30-12:20 LAW 009 Sunday Tuesday Thursday],
1,30112140,RULES OF OBLIGATION,3,1,Bachelor,1,Lecture,4,56,PRIVATE LAW DEPARTMENT,[08:30-09:45 LAW 308B Monday Wednesday],
1,30112221,INDUSTRIAL AND COMMERCIAL OWNERSHIP,3,1,Bachelor,1,Lecture,1,56,PRIVATE LAW DEPARTMENT,[09:30-10:20 LAW 208 Sunday Tuesday Thursday],
1,30112250,COMPANIES AND BANKRUPTCY,3,1,Bachelor,1,Lecture,2,56,PRIVATE LAW DEPARTMENT,[10:00-11:15 LAW 008 Monday Wednesday],
1,30112260,LEGAL RESEARCH METHODS,3,1,Bachelor,1,Lecture,1,27,Public Law Department,[10:00-11:15 LAW 308B Monday Wednesday],
1,30113151,NOMINATED CONTRACTS (1) (SALE AND RENT),3,1,Bachelor,1,Lecture,1,56,PRIVATE LAW DEPARTMENT,[10:00-11:15 LAW 105 Monday Wednesday],
1,30113151,NOMINATED CONTRACTS (1) (SALE AND RENT),3,1,Bachelor,1,Lecture,2,56,PRIVATE LAW DEPARTMENT,[14:30-15:20 LAW 106 Sunday Tuesday Thursday],
1,30113180,LAW OF LABOR & SOCIAL LEGISLATION,3,1,Bachelor,1,Lecture,1,56,PRIVATE LAW DEPARTMENT,[11:30-12:45 LAW 106 Monday Wednesday],
